17 5
(0,0)1069916450(0,1)
(1,0)958526666(1,1)
(2,0)755727079(2,1)
(3,0)1(4,0)
(3,0)1(3,1)
(4,0)1(4,1)
(5,0)165146947(5,1)
(6,0)344708285(7,0)
(6,0)942011135(6,1)
(7,0)1039067781(7,1)
(8,0)323589893(8,1)
(9,0)925809784(10,0)
(9,0)122091341(9,1)
(10,0)774891812(10,1)
(11,0)1107838956(12,0)
(12,0)413169017(13,0)
(13,0)687901671(13,1)
(14,0)709298461(14,1)
(15,0)665218367(15,1)
(16,0)967131255(16,1)
(0,1)1347912715(1,1)
(1,1)1452991135(2,1)
(2,1)1(3,1)
(2,1)1(2,2)
(4,1)1(4,2)
(5,1)980945906(6,1)
(5,1)640762521(5,2)
(6,1)551074635(6,2)
(8,1)82861936(9,1)
(9,1)612597227(9,2)
(11,1)936651047(11,2)
(12,1)1(13,1)
(12,1)1(12,2)
(13,1)1(13,2)
(14,1)260265671(15,1)
(15,1)954824170(16,1)
(15,1)195631134(15,2)
(0,2)1(1,2)
(1,2)1(2,2)
(3,2)878334116(3,3)
(4,2)1(4,3)
(6,2)1016332174(6,3)
(7,2)1099194110(8,2)
(8,2)348132733(8,3)
(9,2)605261038(9,3)
(10,2)1(11,2)
(10,2)1(10,3)
(11,2)1(12,2)
(11,2)181939475(11,3)
(13,2)1(13,3)
(14,2)1110321241(15,2)
(15,2)873991801(15,3)
(16,2)1370652898(16,3)
(0,3)728317538(0,4)
(1,3)281394660(2,3)
(1,3)1205401500(1,4)
(2,3)552156957(3,3)
(2,3)497506920(2,4)
(3,3)209303294(4,3)
(3,3)475234304(3,4)
(4,3)1(5,3)
(4,3)449987049(4,4)
(5,3)1(6,3)
(5,3)1225635468(5,4)
(6,3)1(7,3)
(7,3)1(7,4)
(8,3)454740558(9,3)
(8,3)782606969(8,4)
(10,3)1(10,4)
(11,3)47119387(12,3)
(11,3)312651697(11,4)
(13,3)1(14,3)
(14,3)1(15,3)
(14,3)452456913(14,4)
(15,3)1(16,3)
(15,3)229774129(15,4)
(16,3)1(16,4)
(0,4)1435175630(1,4)
(6,4)289835988(7,4)
(7,4)1(8,4)
(8,4)1(9,4)
(9,4)1(10,4)
(11,4)759230602(12,4)
(13,4)957934351(14,4)
